iter	MultiClass
0	1.392288013
1	1.162526952
2	0.9864268999
3	0.8470994815
4	0.7421387573
5	0.6505362507
6	0.5744756494
7	0.5129430066
8	0.4583176296
9	0.4098575978
10	0.3680418634
11	0.3320054019
12	0.2993682907
13	0.2719736668
14	0.2462469066
15	0.2244725194
16	0.2035869068
17	0.18486102
18	0.1681601326
19	0.1531380429
20	0.1394822081
21	0.1274135805
22	0.1163642857
23	0.1062098708
24	0.09739638349
25	0.08903109674
26	0.08142041096
27	0.074627914
28	0.06844691115
29	0.06268804022
30	0.05764393811
31	0.05283710284
32	0.04858968818
33	0.04469905029
34	0.04110176468
35	0.03779527237
36	0.03480692942
37	0.03205209651
38	0.02959662774
39	0.02723905978
40	0.02512850735
41	0.02316157674
42	0.02141443475
43	0.01975043161
44	0.01823786096
45	0.01691313217
46	0.01564239782
47	0.01446653547
48	0.01343703993
49	0.01248038897
50	0.01164279833
51	0.01087043263
52	0.01016181791
53	0.009477922903
54	0.008818825834
55	0.008211323219
56	0.007660321441
57	0.007160260241
58	0.00670163302
59	0.006326204806
60	0.005958424853
61	0.005584910634
62	0.005228434883
63	0.004902152212
64	0.004618942953
65	0.00434849013
66	0.00408886164
67	0.003908657829
68	0.003708404468
69	0.003529867715
70	0.003350372219
71	0.003216358357
72	0.003043804697
73	0.002901215262
74	0.002761840004
75	0.002645421857
76	0.002539424085
77	0.002425541088
78	0.002308403039
79	0.002209694453
80	0.002124949554
81	0.002044064805
82	0.001969038007
83	0.001886525859
84	0.001805639909
85	0.001730777934
86	0.001677964387
87	0.001622111615
88	0.001558147772
89	0.001511238279
90	0.00146388621
91	0.00140991765
92	0.001369307617
93	0.001330026381
94	0.001294135369
95	0.001249827679
96	0.001211572471
97	0.001180248295
98	0.001148433493
99	0.001112988239
100	0.001078392866
101	0.00105683213
102	0.001025092932
103	0.00100037127
104	0.0009714446216
105	0.0009486946973
106	0.0009271637198
107	0.0009017520184
108	0.0008789255505
109	0.0008557476731
110	0.0008333617117
111	0.0008185763564
112	0.0007997318349
113	0.0007800567398
114	0.0007612261149
115	0.000743191213
116	0.0007292039519
117	0.0007156839825
118	0.0007027647216
119	0.0006871013547
120	0.0006753677867
121	0.0006637707714
122	0.0006531889341
123	0.0006394340264
124	0.0006267903895
125	0.0006140213881
126	0.0006017201533
127	0.0005936006232
128	0.0005843959625
129	0.0005731451591
130	0.0005645528514
131	0.0005561713133
132	0.0005483640499
133	0.0005405515378
134	0.0005307794169
135	0.000524479357
136	0.0005173704835
137	0.0005103023893
138	0.0005034835184
139	0.0004968457807
140	0.000488342781
141	0.0004802251013
142	0.000472356589
143	0.00046472651
144	0.0004598162317
145	0.00045255709
146	0.0004455107662
147	0.000440976831
148	0.0004358257822
149	0.0004292536962
150	0.0004228665631
151	0.0004180856309
152	0.000412004292
153	0.0004081243706
154	0.0004043305173
155	0.0004000672695
156	0.0003964318204
157	0.0003909223593
158	0.0003855570216
159	0.0003803304372
160	0.0003776234669
161	0.0003725977389
162	0.0003688449182
163	0.0003657479377
164	0.0003621724579
165	0.0003590975895
166	0.0003559523967
167	0.0003531042834
168	0.000350288994
169	0.0003472397055
170	0.0003429462108
171	0.0003401943292
172	0.0003360657933
173	0.0003320327247
174	0.0003280919483
175	0.0003242404246
176	0.0003218464965
177	0.0003191473302
178	0.0003154920393
179	0.0003127770771
180	0.0003105532044
181	0.000308364859
182	0.0003049391926
183	0.0003015865456
184	0.0002991158232
185	0.0002970861042
186	0.0002950900126
187	0.0002931222851
188	0.0002911989609
189	0.0002889093551
190	0.0002858809189
191	0.00028404225
192	0.0002811107413
193	0.0002782376364
194	0.0002764937174
195	0.0002747607216
196	0.0002727172632
197	0.0002710303428
198	0.0002694418446
199	0.0002675569918
200	0.0002659506724
201	0.0002643007577
202	0.0002627360846
203	0.0002602105345
204	0.0002586932372
205	0.0002562419344
206	0.0002538357392
207	0.0002523941152
208	0.0002500570361
209	0.0002477620346
210	0.0002463888364
211	0.000245031251
212	0.000243579424
213	0.0002422003248
214	0.0002400421709
215	0.0002379214928
216	0.0002363818084
217	0.0002348628777
218	0.0002333468185
219	0.0002313373575
220	0.0002301737667
221	0.0002291957826
222	0.0002272548389
223	0.0002261922855
224	0.000225002129
225	0.0002236057524
226	0.0002224915724
227	0.0002211429376
228	0.0002193306051
229	0.0002175473653
230	0.0002164932938
231	0.0002147545346
232	0.0002137197489
233	0.0002128518587
234	0.0002120208814
235	0.0002111069152
236	0.0002101051082
237	0.0002090856492
238	0.0002074249486
239	0.0002064602431
240	0.0002054370765
